Gene_mouse,Gene_human,orthology_type,orthology_confidence
STAT5B,STAT5B,ortholog_one2one,1
STAT6,STAT6,ortholog_one2one,1
STAU1,STAU1,ortholog_one2one,1
STAU2,STAU2,ortholog_one2one,1
STBD1,STBD1,ortholog_one2one,1
STEAP3,STEAP3,ortholog_one2one,1
STEAP4,STEAP4,ortholog_one2one,1
STIM1,STIM1,ortholog_one2one,1
STIM2,STIM2,ortholog_one2one,1
STIP1,STIP1,ortholog_one2one,1
STK10,STK10,ortholog_one2one,1
STK11,STK11,ortholog_one2one,1
STK11IP,STK11IP,ortholog_one2one,1
STK16,STK16,ortholog_one2one,1
STK24,STK24,ortholog_one2one,1
STK25,STK25,ortholog_one2one,1
STK3,STK3,ortholog_one2one,1
STK32C,STK32C,ortholog_one2one,1
STK38,STK38,ortholog_one2one,1
STK38L,STK38L,ortholog_one2one,1
STK39,STK39,ortholog_one2one,1
STK4,STK4,ortholog_one2one,1
STMN4,STMN4,ortholog_one2one,1
STOML2,STOML2,ortholog_one2one,1
STON1,STON1,ortholog_one2one,1
STON2,STON2,ortholog_one2one,1
STOX2,STOX2,ortholog_one2one,1
STRADA,STRADA,ortholog_one2one,1
STRADB,STRADB,ortholog_one2one,1
STRAP,STRAP,ortholog_one2one,1
STRBP,STRBP,ortholog_one2one,1
STRIP1,STRIP1,ortholog_one2one,1
STRIP2,STRIP2,ortholog_one2one,1
STRN,STRN,ortholog_one2one,1
STRN3,STRN3,ortholog_one2one,1
STRN4,STRN4,ortholog_one2one,1
STS,STS,ortholog_one2one,0
STT3A,STT3A,ortholog_one2one,1
STT3B,STT3B,ortholog_one2one,1
STUB1,STUB1,ortholog_one2one,1
STX12,STX12,ortholog_one2one,1
STX16,STX16,ortholog_one2one,1
STX17,STX17,ortholog_one2one,1
STX18,STX18,ortholog_one2one,1
STX2,STX2,ortholog_one2one,1
STX7,STX7,ortholog_one2one,1
STX8,STX8,ortholog_one2one,1
STXBP1,STXBP1,ortholog_one2one,1
STXBP2,STXBP2,ortholog_one2one,1
STXBP3,STXBP3,ortholog_one2one,1
STXBP4,STXBP4,ortholog_one2one,1
STXBP5,STXBP5,ortholog_one2one,1
STXBP5L,STXBP5L,ortholog_one2one,1
STXBP6,STXBP6,ortholog_one2one,1
SUCLA2,SUCLA2,ortholog_one2one,1
SUCLG1,SUCLG1,ortholog_one2one,1
SUCLG2,SUCLG2,ortholog_one2one,1
SUDS3,SUDS3,ortholog_one2one,1
SUGCT,SUGCT,ortholog_one2one,1
SUGP2,SUGP2,ortholog_one2one,1
SUGT1,SUGT1,ortholog_one2one,1
SULT1C2,SULT1C2,ortholog_one2one,1
SULT1E1,SULT1E1,ortholog_one2one,1
SULT4A1,SULT4A1,ortholog_one2one,1
SUMO1,SUMO1,ortholog_one2one,1
SUN1,SUN1,ortholog_one2one,1
SUN2,SUN2,ortholog_one2one,1
SUOX,SUOX,ortholog_one2one,1
SUPV3L1,SUPV3L1,ortholog_one2one,1
SURF2,SURF2,ortholog_one2one,1
SURF4,SURF4,ortholog_one2one,1
SURF6,SURF6,ortholog_one2one,1
SUSD2,SUSD2,ortholog_one2one,1
SUV39H1,SUV39H1,ortholog_one2one,1
SUZ12,SUZ12,ortholog_one2one,1
SV2A,SV2A,ortholog_one2one,1
SV2B,SV2B,ortholog_one2one,1
SV2C,SV2C,ortholog_one2one,1
SVIL,SVIL,ortholog_one2one,1
SVOP,SVOP,ortholog_one2one,1
SWAP70,SWAP70,ortholog_one2one,1
SYAP1,SYAP1,ortholog_one2one,1
SYDE1,SYDE1,ortholog_one2one,1
SYK,SYK,ortholog_one2one,1
SYMPK,SYMPK,ortholog_one2one,1
SYN2,SYN2,ortholog_one2one,1
SYNCRIP,SYNCRIP,ortholog_one2one,1
SYNE1,SYNE1,ortholog_one2one,1
SYNE2,SYNE2,ortholog_one2one,1
SYNE3,SYNE3,ortholog_one2one,1
SYNGAP1,SYNGAP1,ortholog_one2one,1
SYNJ1,SYNJ1,ortholog_one2one,1
SYNJ2BP,SYNJ2BP,ortholog_one2one,1
SYNM,SYNM,ortholog_one2one,1
SYNPO,SYNPO,ortholog_one2one,1
SYNPO2,SYNPO2,ortholog_one2one,1
SYNPO2L,SYNPO2L,ortholog_one2one,1
SYNPR,SYNPR,ortholog_one2one,1
SYNRG,SYNRG,ortholog_one2one,1
SYP,SYP,ortholog_one2one,1
SYPL1,SYPL1,ortholog_one2one,1
SYPL2,SYPL2,ortholog_one2one,1
SYT12,SYT12,ortholog_one2one,1
SYT15,SYT15,ortholog_one2many,1
SYT15,SYT15B,ortholog_one2many,1
SYT17,SYT17,ortholog_one2one,1
SYT2,SYT2,ortholog_one2one,1
SYT3,SYT3,ortholog_one2one,1
SYT5,SYT5,ortholog_one2one,1
SYT6,SYT6,ortholog_one2one,1
SYT7,SYT7,ortholog_one2one,1
SYTL2,SYTL2,ortholog_one2one,1
SYTL4,SYTL4,ortholog_one2one,1
SYVN1,SYVN1,ortholog_one2one,1
SZT2,SZT2,ortholog_one2one,1
TAB3,TAB3,ortholog_one2one,1
TACC1,TACC1,ortholog_one2one,1
TACC2,TACC2,ortholog_one2one,1
TACC3,TACC3,ortholog_one2one,0
TACO1,TACO1,ortholog_one2one,1
TAF10,TAF10,ortholog_one2one,1
TAF2,TAF2,ortholog_one2one,1
TAF5,TAF5,ortholog_one2one,1
TAF5L,TAF5L,ortholog_one2one,1
TAF6,TAF6,ortholog_one2one,1
TAF9B,TAF9B,ortholog_one2one,1
TAGLN,TAGLN,ortholog_one2one,1
TAGLN2,TAGLN2,ortholog_one2one,1
TAGLN3,TAGLN3,ortholog_one2one,1
TALDO1,TALDO1,ortholog_one2one,1
TAMM41,TAMM41,ortholog_one2one,1
TANC1,TANC1,ortholog_one2one,1
TANC2,TANC2,ortholog_one2one,1
TANGO2,TANGO2,ortholog_one2one,1
TANGO6,TANGO6,ortholog_one2one,1
TAOK1,TAOK1,ortholog_one2one,1
TAOK2,TAOK2,ortholog_one2one,1
TAOK3,TAOK3,ortholog_one2one,1
TAP1,TAP1,ortholog_one2one,1
TAP2,TAP2,ortholog_one2one,1
TAPBP,TAPBP,ortholog_one2one,1
TAPBPL,TAPBPL,ortholog_one2one,1
TAPT1,TAPT1,ortholog_one2one,1
TARBP2,TARBP2,ortholog_one2one,1
TARDBP,TARDBP,ortholog_one2one,1
TARS2,TARS2,ortholog_one2one,1
TAT,TAT,ortholog_one2one,1
TATDN1,TATDN1,ortholog_one2one,1
TATDN2,TATDN2,ortholog_one2one,1
TAX1BP1,TAX1BP1,ortholog_one2one,1
TBC1D1,TBC1D1,ortholog_one2one,1
TBC1D10A,TBC1D10A,ortholog_one2one,1
TBC1D10B,TBC1D10B,ortholog_one2one,1
TBC1D10C,TBC1D10C,ortholog_one2one,1
TBC1D13,TBC1D13,ortholog_one2one,1
TBC1D15,TBC1D15,ortholog_one2one,1
TBC1D2,TBC1D2,ortholog_one2one,1
TBC1D22A,TBC1D22A,ortholog_one2one,1
TBC1D23,TBC1D23,ortholog_one2one,1
TBC1D24,TBC1D24,ortholog_one2one,1
TBC1D2B,TBC1D2B,ortholog_one2one,1
TBC1D32,TBC1D32,ortholog_one2one,1
TBC1D4,TBC1D4,ortholog_one2one,1
TBC1D5,TBC1D5,ortholog_one2one,1
TBC1D7,TBC1D7,ortholog_one2one,1
TBC1D8B,TBC1D8B,ortholog_one2one,1
TBC1D9,TBC1D9,ortholog_one2one,1
TBC1D9B,TBC1D9B,ortholog_one2one,1
TBCA,TBCA,ortholog_one2one,1
TBCB,TBCB,ortholog_one2one,1
TBCC,TBCC,ortholog_one2one,1
TBCD,TBCD,ortholog_one2one,1
TBCE,TBCE,ortholog_one2one,1
TBCEL,TBCEL,ortholog_one2one,1
TBCK,TBCK,ortholog_one2one,1
TBK1,TBK1,ortholog_one2one,1
TBKBP1,TBKBP1,ortholog_one2one,1
TBL1X,TBL1X,ortholog_one2many,1
TBL1X,TBL1Y,ortholog_one2many,1
TBL1XR1,TBL1XR1,ortholog_one2one,1
TBL2,TBL2,ortholog_one2one,1
TBL3,TBL3,ortholog_one2one,1
TBP,TBP,ortholog_one2one,1
TBPL1,TBPL1,ortholog_one2one,1
TBR1,TBR1,ortholog_one2one,1
TBRG4,TBRG4,ortholog_one2one,1
TBX15,TBX15,ortholog_one2one,1
TBX3,TBX3,ortholog_one2one,1
TBX4,TBX4,ortholog_one2one,1
TBXAS1,TBXAS1,ortholog_one2one,1
TCAP,TCAP,ortholog_one2one,1
TCEA1,TCEA1,ortholog_one2one,1
TCEA3,TCEA3,ortholog_one2one,1
TCEAL5,TCEAL5,ortholog_many2many,1
TCEAL5,TCEAL3,ortholog_many2many,0
TCEAL5,TCEAL6,ortholog_many2many,0
TCEAL6,TCEAL6,ortholog_many2many,1
TCEAL6,TCEAL3,ortholog_many2many,0
TCEAL6,TCEAL5,ortholog_many2many,0
TCERG1,TCERG1,ortholog_one2one,1
TCF20,TCF20,ortholog_one2many,1
TCF25,TCF25,ortholog_one2one,1
TCF3,TCF3,ortholog_one2one,1
TCF7,TCF7,ortholog_one2one,1
TCFL5,TCFL5,ortholog_one2one,1
TCHHL1,TCHHL1,ortholog_one2one,0
TCIRG1,TCIRG1,ortholog_one2one,1
TCOF1,TCOF1,ortholog_one2one,1
TCP1,TCP1,ortholog_one2one,1
TCP11L1,TCP11L1,ortholog_one2one,1
TCP11L2,TCP11L2,ortholog_one2one,1
TDG,TDG,ortholog_one2one,1
TDO2,TDO2,ortholog_one2one,1
TDRD3,TDRD3,ortholog_one2one,1
TDRD7,TDRD7,ortholog_one2one,1
TDRKH,TDRKH,ortholog_one2one,1
TDRP,TDRP,ortholog_one2one,1
TEAD1,TEAD1,ortholog_one2one,1
TEC,TEC,ortholog_one2one,1
TECPR1,TECPR1,ortholog_one2one,1
TECPR2,TECPR2,ortholog_one2one,1
TECR,TECR,ortholog_one2one,1
TEFM,TEFM,ortholog_one2one,1
TEK,TEK,ortholog_one2one,1
TEKT2,TEKT2,ortholog_one2one,1
TEKT3,TEKT3,ortholog_one2one,1
TEKT4,TEKT4,ortholog_one2many,1
TEKT4,MAFIP,ortholog_one2many,0
TEKT5,TEKT5,ortholog_one2one,1
TELO2,TELO2,ortholog_one2one,1
TENM2,TENM2,ortholog_one2one,1
TENM3,TENM3,ortholog_one2one,1
TENM4,TENM4,ortholog_one2one,1
TEP1,TEP1,ortholog_one2one,1
TERF2IP,TERF2IP,ortholog_one2one,1
TES,TES,ortholog_one2many,1
TESC,TESC,ortholog_one2many,1
TESK1,TESK1,ortholog_one2one,1
TEX10,TEX10,ortholog_one2one,1
TEX2,TEX2,ortholog_one2one,1
TEX264,TEX264,ortholog_one2one,1
TEX30,TEX30,ortholog_one2one,1
TFB1M,TFB1M,ortholog_one2one,1
TFCP2,TFCP2,ortholog_one2one,1
TFCP2L1,TFCP2L1,ortholog_one2one,1
TFDP1,TFDP1,ortholog_one2one,1
TFIP11,TFIP11,ortholog_one2one,1
TFR2,TFR2,ortholog_one2one,1
TGFB1I1,TGFB1I1,ortholog_one2one,1
TGFBR2,TGFBR2,ortholog_one2one,1
TGFBRAP1,TGFBRAP1,ortholog_one2one,1
TGM1,TGM1,ortholog_one2one,1
TGM2,TGM2,ortholog_one2one,1
TH,TH,ortholog_one2one,1
THADA,THADA,ortholog_one2one,1
THAP11,THAP11,ortholog_one2one,1
THAP4,THAP4,ortholog_one2one,1
THBD,THBD,ortholog_one2one,1
THBS1,THBS1,ortholog_one2one,1
THBS4,THBS4,ortholog_one2one,1
THEM4,THEM4,ortholog_one2one,1
THEM6,THEM6,ortholog_one2one,1
THEMIS2,THEMIS2,ortholog_one2one,1
THNSL1,THNSL1,ortholog_one2one,1
THNSL2,THNSL2,ortholog_one2one,1
THOC1,THOC1,ortholog_one2one,1
THOC2,THOC2,ortholog_one2many,1
THOC3,THOC3,ortholog_one2one,1
THOC5,THOC5,ortholog_one2one,1
THOC6,THOC6,ortholog_one2one,1
THOC7,THOC7,ortholog_one2one,1
THOP1,THOP1,ortholog_one2one,1
THRSP,THRSP,ortholog_one2one,1
THUMPD1,THUMPD1,ortholog_one2one,1
THUMPD2,THUMPD2,ortholog_one2one,1
THUMPD3,THUMPD3,ortholog_one2one,1
THY1,THY1,ortholog_one2one,1
THYN1,THYN1,ortholog_one2one,1
TIAM1,TIAM1,ortholog_one2one,1
TIAM2,TIAM2,ortholog_one2one,1
TIE1,TIE1,ortholog_one2one,1
TIGAR,TIGAR,ortholog_one2one,1
TIMM13,TIMM13,ortholog_one2one,1
TIMM17B,TIMM17B,ortholog_one2one,1
TIMM22,TIMM22,ortholog_one2one,1
TIMM44,TIMM44,ortholog_one2one,1
TIMM50,TIMM50,ortholog_one2one,1
TIMP3,TIMP3,ortholog_one2one,1
TINAG,TINAG,ortholog_one2one,1
TINAGL1,TINAGL1,ortholog_one2one,1
TINF2,TINF2,ortholog_one2one,1
TIPRL,TIPRL,ortholog_one2one,1
TJAP1,TJAP1,ortholog_one2one,1
TJP1,TJP1,ortholog_one2one,1
TJP2,TJP2,ortholog_one2one,1
TK1,TK1,ortholog_one2one,1
TK2,TK2,ortholog_one2one,1
TKT,TKT,ortholog_one2one,1
TKTL2,TKTL2,ortholog_one2one,1
TLE1,TLE1,ortholog_one2one,1
TLE3,TLE3,ortholog_one2one,1
TLK1,TLK1,ortholog_one2one,1
TLK2,TLK2,ortholog_one2one,1
TLN1,TLN1,ortholog_one2one,1
TLN2,TLN2,ortholog_one2one,1
TLR3,TLR3,ortholog_one2one,1
TLR7,TLR7,ortholog_one2one,1
TM2D3,TM2D3,ortholog_one2one,1
TM4SF1,TM4SF1,ortholog_one2one,1
TM7SF2,TM7SF2,ortholog_one2one,1
TM9SF1,TM9SF1,ortholog_one2one,1
TM9SF2,TM9SF2,ortholog_one2one,1
TM9SF3,TM9SF3,ortholog_one2one,1
TM9SF4,TM9SF4,ortholog_one2one,1
TMA16,TMA16,ortholog_one2one,1
TMC5,TMC5,ortholog_one2one,1
TMCC1,TMCC1,ortholog_one2one,1
TMCC2,TMCC2,ortholog_one2one,1
TMCC3,TMCC3,ortholog_one2one,1
TMED2,TMED2,ortholog_one2one,1
TMED3,TMED3,ortholog_one2one,1
TMED4,TMED4,ortholog_one2one,1
TMED7,TMED7,ortholog_one2one,1
TMED8,TMED8,ortholog_one2one,1
TMEM11,TMEM11,ortholog_one2one,1
TMEM115,TMEM115,ortholog_one2one,1
TMEM116,TMEM116,ortholog_one2one,1
TMEM119,TMEM119,ortholog_one2one,1
TMEM120A,TMEM120A,ortholog_one2one,1
TMEM120B,TMEM120B,ortholog_one2one,1
TMEM126B,TMEM126B,ortholog_one2one,1
TMEM128,TMEM128,ortholog_one2one,1
TMEM129,TMEM129,ortholog_one2one,1
TMEM132A,TMEM132A,ortholog_one2one,1
TMEM132B,TMEM132B,ortholog_one2one,1
TMEM135,TMEM135,ortholog_one2one,1
TMEM141,TMEM141,ortholog_one2one,1
TMEM147,TMEM147,ortholog_one2one,1
TMEM151A,TMEM151A,ortholog_one2one,1
TMEM175,TMEM175,ortholog_one2one,1
TMEM176A,TMEM176A,ortholog_one2one,1
TMEM179,TMEM179,ortholog_one2one,1
TMEM186,TMEM186,ortholog_one2one,1
TMEM200C,TMEM200C,ortholog_one2one,1
TMEM201,TMEM201,ortholog_one2one,1
TMEM204,TMEM204,ortholog_one2one,1
TMEM209,TMEM209,ortholog_one2one,1
TMEM214,TMEM214,ortholog_one2one,1
TMEM220,TMEM220,ortholog_one2one,1
TMEM231,TMEM231,ortholog_one2one,1
TMEM30A,TMEM30A,ortholog_one2one,1
TMEM33,TMEM33,ortholog_one2one,1
TMEM38B,TMEM38B,ortholog_one2one,1
TMEM39B,TMEM39B,ortholog_one2one,1
TMEM40,TMEM40,ortholog_one2one,1
TMEM44,TMEM44,ortholog_one2one,1
TMEM53,TMEM53,ortholog_one2one,1
TMEM62,TMEM62,ortholog_one2one,1
TMEM63A,TMEM63A,ortholog_one2one,1
TMEM63C,TMEM63C,ortholog_one2one,1
TMEM72,TMEM72,ortholog_one2one,1
TMEM79,TMEM79,ortholog_one2one,1
TMF1,TMF1,ortholog_one2one,1
TMOD4,TMOD4,ortholog_one2one,1
TMPO,TMPO,ortholog_one2one,0
TMTC2,TMTC2,ortholog_one2one,1
TMX1,TMX1,ortholog_one2one,1
TMX2,TMX2,ortholog_one2one,1
TMX4,TMX4,ortholog_one2one,1
TNFAIP3,TNFAIP3,ortholog_one2one,1
TNFAIP8,TNFAIP8,ortholog_one2one,1
TNFAIP8L1,TNFAIP8L1,ortholog_one2one,1
TNFAIP8L2,TNFAIP8L2,ortholog_one2one,1
TNFAIP8L3,TNFAIP8L3,ortholog_one2one,1
TNFRSF21,TNFRSF21,ortholog_one2one,1
TNFSF8,TNFSF8,ortholog_one2one,1
TNIK,TNIK,ortholog_one2one,1
TNIP1,TNIP1,ortholog_one2one,1
TNIP2,TNIP2,ortholog_one2one,1
TNK2,TNK2,ortholog_one2one,1
TNKS,TNKS,ortholog_one2one,1
TNKS1BP1,TNKS1BP1,ortholog_one2one,1
TNNC1,TNNC1,ortholog_one2one,1
TNNC2,TNNC2,ortholog_one2one,1
TNNI1,TNNI1,ortholog_one2one,1
TNNI2,TNNI2,ortholog_one2one,1
TNNI3K,TNNI3K,ortholog_one2one,1
TNPO1,TNPO1,ortholog_one2one,1
TNPO2,TNPO2,ortholog_one2one,1
TNPO3,TNPO3,ortholog_one2one,1
TNRC6B,TNRC6B,ortholog_one2one,1
TNS1,TNS1,ortholog_one2one,1
TNS3,TNS3,ortholog_one2one,1
TOE1,TOE1,ortholog_one2one,1
TOLLIP,TOLLIP,ortholog_one2one,1
TOM1L1,TOM1L1,ortholog_one2one,1
TOMM34,TOMM34,ortholog_one2one,1
TOMM40,TOMM40,ortholog_one2one,1
TOMM40L,TOMM40L,ortholog_one2one,1
TOMM70A,TOMM70,ortholog_one2one,1
TOP1,TOP1,ortholog_one2one,1
TOP1MT,TOP1MT,ortholog_one2one,1
TOP2A,TOP2A,ortholog_one2one,1
TOP2B,TOP2B,ortholog_one2one,1
TOP3B,TOP3B,ortholog_one2one,1
TOPBP1,TOPBP1,ortholog_one2one,1
TOR1AIP1,TOR1AIP1,ortholog_one2one,1
TOR1AIP2,TOR1AIP2,ortholog_one2one,1
TOR3A,TOR3A,ortholog_one2one,1
TOX4,TOX4,ortholog_one2one,1
TPBG,TPBG,ortholog_one2one,1
TPD52L1,TPD52L1,ortholog_one2one,1
TPD52L2,TPD52L2,ortholog_one2one,1
TPGS1,TPGS1,ortholog_one2one,1
TPH2,TPH2,ortholog_one2one,1
TPI1,TPI1,ortholog_one2one,1
TPK1,TPK1,ortholog_one2one,1
TPM1,TPM1,ortholog_one2one,1
TPM2,TPM2,ortholog_one2one,1
TPM3,TPM3,ortholog_one2one,1
TPM4,TPM4,ortholog_one2one,1
TPMT,TPMT,ortholog_one2one,1
TPP2,TPP2,ortholog_one2one,1
TPPP,TPPP,ortholog_one2one,1
TPPP3,TPPP3,ortholog_one2one,1
TPR,TPR,ortholog_one2one,1
TPRA1,TPRA1,ortholog_one2one,1
TPRG1L,TPRG1L,ortholog_one2one,1
TPRKB,TPRKB,ortholog_one2one,1
TPRN,TPRN,ortholog_one2one,1
TRA2A,TRA2A,ortholog_one2one,1
TRABD,TRABD,ortholog_one2one,1
TRADD,TRADD,ortholog_one2one,1
TRAF2,TRAF2,ortholog_one2one,1
TRAF3,TRAF3,ortholog_one2one,1
TRAF3IP2,TRAF3IP2,ortholog_one2one,1
TRAF3IP3,TRAF3IP3,ortholog_one2one,1
TRAF6,TRAF6,ortholog_one2one,1
TRAF7,TRAF7,ortholog_one2one,1
TRAFD1,TRAFD1,ortholog_one2one,1
TRAK1,TRAK1,ortholog_one2one,1
TRAK2,TRAK2,ortholog_one2one,1
TRAP1,TRAP1,ortholog_one2one,1
TRAPPC1,TRAPPC1,ortholog_one2one,1
TRAPPC10,TRAPPC10,ortholog_one2one,1
TRAPPC11,TRAPPC11,ortholog_one2one,1
TRAPPC12,TRAPPC12,ortholog_one2one,1
TRAPPC13,TRAPPC13,ortholog_one2one,1
TRAPPC2L,TRAPPC2L,ortholog_one2one,1
TRAPPC4,TRAPPC4,ortholog_one2one,1
TRAPPC6B,TRAPPC6B,ortholog_one2one,1
TRAPPC8,TRAPPC8,ortholog_one2one,1
TRAPPC9,TRAPPC9,ortholog_one2one,1
TREM2,TREM2,ortholog_one2one,1
TREML1,TREML1,ortholog_one2one,1
TRERF1,TRERF1,ortholog_one2one,1
TREX1,TREX1,ortholog_one2one,1
TRIM10,TRIM10,ortholog_one2one,1
TRIM14,TRIM14,ortholog_one2one,1
TRIM16,TRIM16,ortholog_one2one,1
TRIM2,TRIM2,ortholog_one2one,1
TRIM21,TRIM21,ortholog_one2one,1
TRIM25,TRIM25,ortholog_one2one,1
TRIM28,TRIM28,ortholog_one2one,1
TRIM3,TRIM3,ortholog_one2one,1
TRIM30A,TRIM5,ortholog_one2many,0
TRIM32,TRIM32,ortholog_one2one,1
TRIM33,TRIM33,ortholog_one2one,1
TRIM34A,TRIM34,ortholog_one2many,1
TRIM35,TRIM35,ortholog_one2one,1
TRIM36,TRIM36,ortholog_one2one,1
TRIM46,TRIM46,ortholog_one2one,1
TRIM47,TRIM47,ortholog_one2one,1
TRIM5,TRIM5,ortholog_one2many,1
TRIM54,TRIM54,ortholog_one2one,1
TRIM55,TRIM55,ortholog_one2one,1
TRIM56,TRIM56,ortholog_one2one,1
TRIM59,TRIM59,ortholog_one2one,1
TRIM63,TRIM63,ortholog_one2one,1
TRIM65,TRIM65,ortholog_one2one,1
TRIM67,TRIM67,ortholog_one2one,1
TRIM7,TRIM7,ortholog_one2one,1
TRIM72,TRIM72,ortholog_one2one,1
TRIM9,TRIM9,ortholog_one2one,1
TRIO,TRIO,ortholog_one2one,1
TRIOBP,TRIOBP,ortholog_one2one,1
TRIP10,TRIP10,ortholog_one2one,1
TRIP11,TRIP11,ortholog_one2one,1
TRIP12,TRIP12,ortholog_one2one,1
TRIP13,TRIP13,ortholog_one2one,1
TRIP4,TRIP4,ortholog_one2one,1
TRIP6,TRIP6,ortholog_one2one,1
TRIT1,TRIT1,ortholog_one2one,1
TRMT1,TRMT1,ortholog_one2one,1
TRMT10C,TRMT10C,ortholog_one2one,1
TRMT11,TRMT11,ortholog_one2one,1
TRMT112,TRMT112,ortholog_one2one,1
TRMT2A,TRMT2A,ortholog_one2one,1
TRMT5,TRMT5,ortholog_one2one,1
TRMT6,TRMT6,ortholog_one2one,1
TRMT61A,TRMT61A,ortholog_one2one,1
TRMU,TRMU,ortholog_one2one,1
TRNT1,TRNT1,ortholog_one2one,1
TRPC3,TRPC3,ortholog_one2one,1
TRPM1,TRPM1,ortholog_one2one,1
TRPM3,TRPM3,ortholog_one2one,1
TRPM4,TRPM4,ortholog_one2one,1
TRPM7,TRPM7,ortholog_one2one,1
TRPS1,TRPS1,ortholog_one2one,1
TRPV2,TRPV2,ortholog_one2one,1
TRPV4,TRPV4,ortholog_one2one,1
TRRAP,TRRAP,ortholog_one2one,1
TRUB1,TRUB1,ortholog_one2one,1
TRUB2,TRUB2,ortholog_one2one,1
TSC1,TSC1,ortholog_one2one,1
TSC2,TSC2,ortholog_one2one,1
TSC22D1,TSC22D1,ortholog_one2one,1
TSC22D2,TSC22D2,ortholog_one2one,1
TSC22D4,SPACDR,ortholog_one2one,0
TSC22D4,TSC22D4,ortholog_one2many,1
TSEN15,TSEN15,ortholog_one2one,1
TSEN34,TSEN34,ortholog_one2one,1
TSEN54,TSEN54,ortholog_one2one,1
TSFM,TSFM,ortholog_one2one,1
TSGA10,TSGA10,ortholog_one2one,1
TSHR,TSHR,ortholog_one2one,1
TSN,TSN,ortholog_one2one,1
TSNAX,TSNAX,ortholog_one2one,1
TSPAN14,TSPAN14,ortholog_one2one,1
TSPAN2,TSPAN2,ortholog_one2one,1
TSPAN4,TSPAN4,ortholog_one2one,1
TSPAN8,TSPAN8,ortholog_one2one,1
TSPEAR,TSPEAR,ortholog_one2one,1
TSPYL4,TSPYL4,ortholog_one2one,1
TSR1,TSR1,ortholog_one2one,1
TSR2,TSR2,ortholog_one2one,1
TSSC4,TSSC4,ortholog_one2one,1
TSSK2,TSSK2,ortholog_one2one,1
TST,TST,ortholog_one2one,1
TSTD1,TSTD1,ortholog_one2one,1
TTC1,TTC1,ortholog_one2one,1
TTC19,TTC19,ortholog_one2one,1
TTC21B,TTC21B,ortholog_one2one,1
TTC27,TTC27,ortholog_one2one,1
TTC28,TTC28,ortholog_one2one,1
TTC3,TTC3,ortholog_one2one,1
TTC33,TTC33,ortholog_one2one,1
TTC36,TTC36,ortholog_one2one,1
TTC38,TTC38,ortholog_one2one,1
TTC39B,TTC39B,ortholog_one2one,1
TTC39C,TTC39C,ortholog_one2one,1
TTC4,TTC4,ortholog_one2one,1
TTC5,TTC5,ortholog_one2one,1
TTC7B,TTC7B,ortholog_one2one,1
TTC9,TTC9,ortholog_one2one,1
TTF1,TTF1,ortholog_one2one,0
TTI2,TTI2,ortholog_one2one,1
TTL,TTL,ortholog_one2one,1
TTLL12,TTLL12,ortholog_one2one,1
TTN,TTN,ortholog_one2one,1
TTPA,TTPA,ortholog_one2one,1
TTPAL,TTPAL,ortholog_one2one,1
TTR,TTR,ortholog_one2one,1
TUBA1A,TUBA1A,ortholog_one2one,1
TUBA1C,TUBA1C,ortholog_one2one,1
TUBA4A,TUBA4A,ortholog_one2one,1
TUBA8,TUBA8,ortholog_one2one,1
TUBB1,TUBB1,ortholog_one2one,1
TUBB4B,TUBB4B,ortholog_one2one,1
TUBB6,TUBB6,ortholog_one2one,1
TUBG2,TUBG2,ortholog_one2one,1
TUBGCP2,TUBGCP2,ortholog_one2one,1
TUBGCP3,TUBGCP3,ortholog_one2one,1
TUBGCP4,TUBGCP4,ortholog_one2one,1
TUBGCP6,TUBGCP6,ortholog_one2one,1
TUFM,TUFM,ortholog_one2one,1
TUFT1,TUFT1,ortholog_one2one,1
TUSC3,TUSC3,ortholog_one2one,1
TUT1,TUT1,ortholog_one2one,1
TWF1,TWF1,ortholog_one2one,1
TWF2,TWF2,ortholog_one2one,1
TXLNA,TXLNA,ortholog_one2one,1
TXLNB,TXLNB,ortholog_one2one,1
TXLNG,TXLNG,ortholog_one2one,1
TXNDC5,TXNDC5,ortholog_one2one,1
TXNDC9,TXNDC9,ortholog_one2one,1
TXNIP,TXNIP,ortholog_one2one,1
TXNL4A,TXNL4A,ortholog_one2one,1
TXNL4B,TXNL4B,ortholog_one2one,1
TXNRD1,TXNRD1,ortholog_one2one,1
TXNRD2,TXNRD2,ortholog_one2one,1
TXNRD3,TXNRD3,ortholog_one2one,1
TYK2,TYK2,ortholog_one2one,1
TYMS,TYMS,ortholog_one2one,1
TYSND1,TYSND1,ortholog_one2one,1
TYW1,TYW1,ortholog_one2many,1
TYW1,TYW1B,ortholog_one2many,1
TYW5,TYW5,ortholog_one2one,1
U2AF1,U2AF1,ortholog_one2one,1
U2AF1L4,U2AF1L4,ortholog_one2one,1
U2AF2,U2AF2,ortholog_one2one,1
U2SURP,U2SURP,ortholog_one2one,1
UACA,UACA,ortholog_one2one,1
UAP1,UAP1,ortholog_one2one,1
UAP1L1,UAP1L1,ortholog_one2one,1
UBA1,UBA1,ortholog_one2one,1
UBA2,UBA2,ortholog_one2one,1
UBA3,UBA3,ortholog_one2one,1
UBA5,UBA5,ortholog_one2one,1
UBA52,UBA52,ortholog_one2one,1
UBA6,UBA6,ortholog_one2one,1
UBA7,UBA7,ortholog_one2one,1
UBAC1,UBAC1,ortholog_one2one,1
UBAC2,UBAC2,ortholog_one2one,1
